TmID;FullName;BirthDate;BirthPlace;Height;TrainerLicense;PreferredFormation;NumGames
13625;Dumitru Dumitriu;1945-11-19;Bukarest;;UEFA Pro Licence;;0
13700;John Kirwan †;1878-02-09;County Wicklow;;;;0
13818;Klaus Mank;1944-05-04;Frankfurt am Main;;;;0
13876;Özkan Sümer;1940-11-20;Trabzon;;UEFA Pro Licence;;0
13877;Kurt Linder;1933-10-08;Neureut;;;;0
14006;Lawrie McMenemy;1936-07-28;Gateshead;;;;0
14051;Cor Brom;1932-08-27;Amsterdam;;;;0
14058;Spitz Kohn;1933-11-01;Esch-sur-Alzette;;;;0
14060;Bobby Haarms;1934-03-08;Amsterdam;;;;0
14062;Cor van der Hart;1928-01-25;Amsterdam;;;;0
14069;Anton Dragun;1942-06-12;;;;;0
14162;Ernst Künnecke;1938-01-03;Mechelen;;;;0
14273;Denis Neville;1915-05-06;London;;;;0
14324;Eugenio Fascetti;1938-10-23;Viareggio;;;;0
14336;Andrzej Pyrdol;1945-12-25;Sieradz;;;;0
14372;Arnaud Dos Santos;1945-09-19;Beautor;;;;0
14398;František Fadrhonc;1914-12-18;Nymburk;;;;0
14401;George Knobel;1922-12-10;Roosendaal;;;;0
14404;Kees Rijvers;1926-05-27;Breda;;;;0
14410;Stefan Kovacs;1920-10-02;Timișoara;;;;0
14411;Hans Kraay Sr.;1936-10-14;Utrecht;;;;0
14520;Friedrich Donnenfeld;1912-01-17;Wien;;;;0
14756;István Sztáni;1937-03-19;Ózd;;;;0
14786;Karl Jiszda;1899-07-21;Wien;;;;0
14795;Sándor Popovics;1939-06-22;Keszthely;;;;0
14936;Dieter Fietz;1942-09-12;;;;;0
15335;Barry Fry;1945-04-07;Bedford;;UEFA Pro Licence;;0
15743;Giovanni Ferrari;1907-12-06;Alessandria;;;;0
15927;Vukasin Visnjevac;1937-06-10;Gacko;;;;0
16204;Sir Matt Busby;1909-05-26;Orbiston, Bellshill;;;;0
16209;Wilf McGuinness;1937-10-25;Manchester;;;;0
16374;Dave Bassett;1944-09-04;Stanmore;;UEFA Pro Licence;;0
16378;Vasilios Daniil;1938-08-03;Kavala;;;;0
16384;Loro Boriçi;1922-08-10;Shkodër;;;;0
16434;Hans Brun Larsen;1943-01-30;;;;;0
16435;Miltos Papapostolou;1935-09-09;Omvriaki Fthiotidas;;;;0
16465;Auguste Jordan;1909-02-21;Linz;;;;0
16598;Frank Clark;1943-09-09;Rowlands Gill;;UEFA Pro Licence;;0
16599;Mário Wilson;1929-10-17;Lourenço Marques;;;;0
16698;Lajos Szurgent;1944-10-14;Körösladány;;A Licence;;0
16870;Nikolaos Christidis;1944-08-02;Thessaloniki;;;;0
16871;Konstantinos Polychroniou;1936-11-12;Platanistos;;;;0
16981;Harald Braner;1943-08-19;Worms;;Licence trainer;;0
16984;Stefan Abadjiev;1934-07-03;Sofia;;;;0
16991;Dan Georgiadis;1922-05-05;Ithaka;;;;0
16993;Kostas Negrepontis †;1896-11-30;Istanbul;;;;0
16994;Lakis Petropoulos;1932-08-29;Athen;;;;0
16995;Les Shannon;1926-03-12;Liverpool;;;;0
17059;Albert Batteux;1919-07-02;Reims;;;;0
17060;José Villalonga;1919-12-04;Madrid;;;;0
17179;René Hauss;1927-12-25;Straßburg;;;;0
17215;Llompart;1944-10-06;Inca;;;;0
17221;Joaquín Peiró;1936-01-29;Honrubia;;;;0
17240;Paquito;1938-02-14;Oviedo;;;;0
17255;Vic Buckingham;1915-10-23;Greenwich;;;;0
17286;Johann Hörmayer;1942-05-28;;;UEFA A Licence;;0
17351;Fernando Mendes;1937-07-15;Seia;;;;0
17410;Hermann Erlhoff;1944-12-22;Herten;;Licence trainer;;0
17419;Dieter Tartemann;1944-05-16;;;Licence trainer;;0
17477;Ray Harford †;1945-06-01;Halifax;;UEFA Pro Licence;;0
17481;Noel Cantwell;1932-02-28;Cork;;;;0
17594;Antonis Georgiadis;1933-01-25;Drama;;;;0
17596;Dezsö Novák;1939-02-03;Ják;;;;0
17612;Arsenio Iglesias;1930-12-24;Arteijo, La Coruña;;;;0
17625;Ronnie Moran;1934-02-28;Crosby;;;;0
17742;Bill Shankly;1913-09-02;Glenbuck;;;;0
17744;Bob Paisley;1919-01-23;Hetton-le-Hole;;;;0
17922;Pierre Mosca;1945-07-24;Demonte;;;;0
17923;Jean Sérafin;1941-06-24;Auzat;;;;0
17945;Walter Fritzsch;1920-11-21;Planitz;;;;0
17946;Manfred Fuchs;1938-11-26;Chemnitz;;;;0
17947;Janos Gyarmati;1910-02-08;Tapioszele;;;;0
17948;Kurt Kresse;1919-10-15;;;;;0
17951;Gerhard Prautzsch;1941-09-25;Rochlitz;;;;0
18013;Ferdinand Janotka;1945-10-17;Wien;;UEFA A Licence;;0
18015;Johann Löser;1937-03-23;;;;;0
18016;Urbain Haesaert;1941-05-05;Waasmunster;;;;0
18027;Shlomo Scharf;1943-01-01;Biysk, Altai Krai;;;;0
18113;Asparuh Nikodimov;1945-08-21;Bogyovtsi, Sofia Province;;;;0
18124;Txutxi Aranguren;1944-12-26;Portugalete;;;;0
18125;Iñaki Sáez;1943-04-23;Bilbao;;;;0
18161;Bejkush Birce;1943-02-13;;;;;0
18169;Vaclav Jezek;1923-10-01;Zvolen;;;;0
18170;Alfredo di Stéfano;1926-07-04;Buenos Aires;;;;0
18173;Ferenc Kovács;1934-01-07;Budapest;;;;0
18216;Fritz Millinger;1935-03-19;;;;;0
18219;Vladimir Popovic;1935-03-17;Zemun;;;;0
18220;Oldrich Svab;1944-11-02;;;;;0
18275;Anatoli Puzach;1941-06-03;Krasny Kut;;;;0
18295;Carlos Alberto Silva;1939-08-14;Bom Jardim de Minas;;;;0
18297;Giannis Kollias;1933-12-15;Korinth;;;;0
18523;Eugène Gerards;1940-05-07;Brunssum;;UEFA Pro Licence;;0
18524;Benny Lennartsson;1942-12-14;Örebro;;;;0
18548;Guido Mey;1944-09-18;;;;;0
18624;Herbert Binkert;1923-09-03;Karlsruhe;;;;0
18626;Gennadi Kostylev;1940-09-27;Kostiantynivka, Donetsk Region;;;;0
18712;Luis Costa;1943-02-19;Alicante;;;;0
18741;Michal Medvid;1940-05-01;;;;;0
18755;Janos Gerdov;1923-05-13;;;;;0
18957;Anatoli Zayaev;1931-10-27;Simferopol, Krym;;;;0
19007;William Townley;1866-02-14;Blackburn;;Licence trainer;;0
19008;Edgar Chadwick †;1869-06-14;Blackburn;;;;0
19065;Jan Mak;1945-06-21;;;;4-2-3-1;0
19104;Stanislav Zavidonov;1934-10-14;Kansk, Krasnoyarsk Region;;;;0
19185;Nils Liedholm;1922-10-08;Valdemarsvik;;;;0
19252;Bob Gould;1945-06-12;Coventry;;UEFA Pro Licence;;0
19270;Fritz Korbach;1945-07-18;Diez an der Lahn;;;;0
19396;Nodar Akhalkatsi;1938-01-02;Tbilisi, Georgian SSR;;;;0
19424;Uwe Ebert;1945-03-06;Hildesheim;;;;0
19436;Christos Archontidis;1938-06-26;Lefkonas;;;;0
19449;Panos Markovic;1925-05-05;Drama;;;;0
19450;Antonis Migiakis;1911-10-23;;;;;0
19451;Tryfon Tzanetis;1918-01-01;Smyrna;;;;0
19495;Ferenc Puskás;1927-04-02;Budapest;;;;0
19524;Nereo Rocco;1912-05-20;Trieste;;;;0
19532;Rudolf Strittich;1922-03-03;Steyr;;;;0
19548;Brian Clough;1935-03-21;Middlesbrough;;;;0
19549;Peter Taylor;1928-07-02;Nottingham;;;;0
19554;Issy ten Donkelaar;1941-11-07;Losser;;Licence trainer;;0
19576;Klaus Urbanczyk;1940-06-04;Halle (Saale);;;;0
19587;Hans Dorjee;1941-07-26;Delft;;;;0
19589;Hans Cieslarczyk;1937-05-03;Herne-Holthausen;;;;0
19591;Wolfgang Solz;1940-02-12;Frankfurt am Main;;;;0
19593;Peter Velhorn;1932-11-24;München;;;;0
19612;Willi Lippens;1945-11-10;Bedburg-Hau;;;;0
19650;Wolf-Rüdiger Krause;1944-09-07;Kolberg;;;;0
19651;Jan Olsson;1944-03-17;Kungshamn;;;;0
19683;Vyacheslav Solovjev;1925-01-18;Veshnyaki, Moskau Region;;;;0
19745;Gunter Böhme;1939-10-30;;;;;0
19752;Konrad Schaller;1943-11-03;;;;;0
19760;Dieter Fuchs;1940-10-19;;;;;0
19771;Gerhard Körner;1941-09-20;Zwickau;;;;0
19785;Harro Miller;1940-04-22;Chemnitz;;;;0
19786;Manfred Pfeifer;1934-10-30;Chemnitz;;;;0
19793;Hans-Joachim Speth †;1934-07-06;Halberstadt;;;;0
19800;Werner Schwenzfeier;1925-04-10;Berlin;;;;0
19850;Wilhelm Haag;1944-08-06;Sohren;;;;0
19914;Hans-Jürgen Stenzel;1931-11-08;;;;;0
19976;Josef Becker;1943-03-30;;;;;0
19989;Klaus Sinn;1936-10-18;Zeiskam;;Licence trainer;;0
20071;Paul Böhm;1919-06-04;;;;;0
20126;Kuno Böge;1926-08-10;;;;;0
20185;Ettore Puricelli;1916-09-15;Montevideo;;;;0
20189;Franz Wagner;1911-09-23;Wien;;;;0
20196;Tony Barton;1937-04-08;Sutton;;;;0
20214;Dieter Schulte;1938-12-18;;;;;0
20239;Gerd Menne;1939-12-14;Birkenfeld;;Licence trainer;;0
20307;Fips Rohr;1918-08-10;Mannheim;;;;0
20311;Erwin Türk;1934-11-12;Bielefeld;;;;0
20342;Gerd Higi;1919-02-08;;;;;0
20479;Werner Sterzik;1940-01-09;;;;;0
20639;Simon Kistemaker;1941-08-29;IJmuiden;;;;0
20699;Karl-Heinz Burwieck;1943-12-18;;;;;0
20700;Fritz Gödicke;1919-10-21;Zeitz;;;;0
20701;Ulrich Prüfke;1940-10-02;Berlin;;;;0
20703;Harald Seeger;1922-04-01;Brandenburg an der Havel;;;;0
20705;Karl Schäffner;1931-12-29;Apolda;;;;0
20706;Gerhard Reichelt;1931-02-15;;;;;0
20757;Manfred Kupferschmied;1941-11-20;Brüx;;Licence trainer;;0
20760;Bringfried Müller;1931-01-28;Gera;;;;0
20811;Luigi Radice;1935-01-15;Cesano Maderno;;;;0
20977;Alf Ramsey;1920-01-22;Dagenham;;;;0
21000;Javier Expósito;1931-09-18;San Sebastian;;;;0
21066;Albert Becker;1930-05-15;;;;;0
21149;Horst-Dieter Strich;1941-04-08;Berlin;;;;0
21224;Joe Fagan;1921-03-12;Liverpool;;;;0
21258;Karl Decker;1921-09-05;Wien;;;;0
21260;Karl Geyer;1899-03-24;Wien;;;;0
21261;Béla Guttmann;1899-01-27;Budapest;;;;0
21265;Johann Pesser;1911-11-07;Wien;;;;0
21290;Walter Baureis;1930-04-22;Viernheim;;;;0
21307;Jimmy Armfield;1935-09-21;Manchester;;UEFA Pro Licence;;0
21318;Fritz Schollmeyer;1922-06-19;;;Licence trainer;;0
21332;József Both;1945-07-23;;;;;0
21334;József Verebes †;1941-03-23;Budapest;;;;0
21356;John Greig;1942-09-11;Edinburgh;;;;0
21401;Bertie Auld;1938-03-23;Glasgow;;;;0
21434;Helmut Herbert;1940-08-21;;;UEFA A Licence;;0
21461;Corrado Orrico;1940-04-16;Massa;;;;0
21580;Helmut Haller;1939-07-21;Augsburg;;;;0
21584;Andrzej Strejlau;1940-02-19;Warszawa;;;;0
21647;Walter Crook †;1912-04-28;Whittle-le-Woods;;;;0
21648;Karl Humenberger;1906-10-25;Wien;;;;0
21649;Willy Stejskal;1896-04-25;Vienna;;;;0
21659;Hugo Meisl;1881-11-16;Maleschau;;;;0
21712;Sidney Castle;1892-03-12;Basingstoke;;;;0
21714;Jan Distelbrink;1915-10-14;Amsterdam;;;;0
21715;Pepi Gruber;1912-05-04;Wien;;;;0
21716;Vilmos Halpern †;1910-02-12;Budapest;;;;0
21717;Karel Kaufman;1898-04-29;Amsterdam;;;;0
21719;Harold Rose †;1900-03-27;Reading;;;;0
21720;Jack Rowley;1920-10-07;Wolverhampton;;;;0
21723;Dolf van Kol;1902-08-02;Amsterdam;;;;0
21724;Wim Volkers;1899-10-03;Amsterdam;;;;0
21728;Jack Reynolds;1881-09-23;Manchester;;;;0
21738;Robert Smith †;1912-12-15;;;;;0
21775;George Hardwick;1920-02-02;Saltburn;;;;0
21799;Ivan Djalma Markovic;1928-11-06;Senj;;;;0
21804;Jesse Carver;1911-07-07;Liverpool;;;;0
21805;Jimmy Hogan;1882-10-16;Nelson;;;;0
21806;Billy Hunter;1885-04-02;Alva;;;;0
21808;Jaap van der Leck;1911-09-10;Oudshoorn;;;;0
21836;Nol de Ruiter;1940-04-06;Utrecht;;;;0
21863;Henk Vonk;1941-03-04;Nieuwegein;;;;0
22016;Mirko Jozic;1940-04-08;Trilj;;;;0
22113;Ernst Hlozek;1929-12-11;Bratislava;;;;0
22116;Walter Ludescher;1942-10-05;;;UEFA A Licence;;0
22298;Robert Herbin;1939-03-30;Paris;;UEFA Pro Licence;;0
22310;Vladimir Beara;1928-11-02;Sinj;;Licence trainer;;0
22465;Michael Kadosh †;1940-04-23;Alexandria;;;;0
22483;Rudolf Illovszky;1922-02-21;Budapest;;;;0
22572;Nikolaos Alefantos;1939-01-03;Athen;;;;0
22619;Jozef Obert;1938-01-04;Partizánske;;;;0
22631;Angelo Niculescu;1921-10-01;Craiova;;;;0
22633;Stefan Onisie;1925-11-23;Vulcan;;;;0
22634;Gheorghe Popescu;1919-08-08;Bukarest;;;;0
22636;Ilie Savu;1920-01-09;Cornăţelu;;;;0
22638;Constantin Cernaianu;1933-10-12;Târgu Jiu;;;;0
22639;Gheorghe Constantin;1932-12-14;Bukarest;;;;0
22640;Bujor Halmageanu;1941-02-14;Timișoara;;;;0
22641;Traian Ionescu;1923-06-17;Văleni;;;;0
22642;Valentin Stanescu;1922-11-20;Bukarest;;;;0
22644;Constantin Teasca;1922-09-25;Giurgiu;;Licence trainer;;0
22655;Billy Bremner;1942-12-09;Stirling;;;;0
22831;José Luis Romero;1945-01-05;Madrid;;;;0
22835;Lolly Debattista;1929-12-21;;;;;0
22837;Wladislaw Zmuda;1939-02-10;Ruda Slaska;;;;0
22854;Keith Burkinshaw;1935-06-23;Barnsley;;;;0
22869;Shyqyri Rreli;1930-05-18;;;;;0
22885;Lawrence Borg;1945-12-25;;;;;0
22903;Jim McLaughlin;1940-12-22;Londonderry;;;;0
22907;Todor Veselinovic;1930-10-22;Novi Sad;;;;0
22941;Henk Houwaart;1945-08-31;Den Haag;;;;0
22946;Branko Stanković;1921-10-31;Sarajevo;;;;0
22989;Vasil Metodiev;1935-01-06;;;;;0
22993;Fernando Cabrita;1923-05-01;Lagos;;;;0
23002;Ante Mladinic †;1929-10-01;Split;;;;0
23003;Alan Ball;1945-05-12;Farnworth;;UEFA Pro Licence;;0
23016;John Eric Smith;1934-07-29;Glasgow;;;;0
23020;Mikhail Sushkov;1899-01-19;Moskau;;;;0
23021;Rudolf Vytlacil;1912-02-09;Schwechat;;;;0
23024;István Vági;1942-03-22;;;;;0
23025;Billy McNeill;1940-03-02;Bellshill;;;;0
23026;Mikhail Yakushin;1910-11-15;Moskau;;;;0
23092;Gavriil Kachalin;1911-01-17;Moskau;;;;0
23117;Ottavio Bianchi;1943-10-06;Brescia;;;;0
23126;Ioncho Arsov;1929-09-12;Sofia;;UEFA Pro Licence;;0
23127;Allan Larsen;1943-02-22;København;;;;0
23167;Dusan Draskovic;1939-06-20;Banja Luka;;;;0
23194;Andon Doncevski;1935-11-19;Kavadarci;;;;0
23217;Velibor Vasović;1939-10-03;Požarevac;;;;0
23247;Milos Milutinovic;1933-02-05;Bajina Bašta;;;;0
23249;Rino Marchesi;1937-06-11;San Giuliano Milanese;;;;0
23298;Agne Simonsson;1935-10-19;Göteborg;;;;0
23377;Ted Immers;1941-03-31;;;;;0
23384;Hans van Doorneveld;1940-09-09;Amsterdam;;;;0
23414;Robert Fuchs;1891-12-10;Idar-Oberstein;;;;0
23423;Evgeni Yanchovski;1939-09-05;Stara Zagora;;;;0
23424;Wiel Coerver;1924-12-03;Kerkrade;;;;0
23425;Willy Kment;1913-11-30;;;;;0
23426;Jiri Sobotka;1911-06-06;Prag;;;;0
23427;Leslie Talbot;1910-08-03;Hednesford;;;;0
23428;Franz Fuchs;1915-11-25;;;;;0
23429;Victor Havlicek;1914-07-16;Wien;;;;0
23432;Jack Hall †;1885-05-08;Southfields;;;;0
23435;Sam Wadsworth;1896-09-13;Darwen;;;;0
23437;Fatmir Frashëri;1939-11-30;;;;;0
23442;Keijo Voutilainen;1936-09-14;Kuopio;;;;0
23448;Richard Kohn;1888-02-27;Wien;;;;0
23465;Osvaldo Bagnoli;1935-07-03;Milano;;;;0
23472;Fritz Pfister;1924-01-17;;;;;0
23492;Wolfgang Knaupe;1940-07-06;;;Licence trainer;;0
23500;Hubert Kostka;1940-05-27;Markdorf;;;;0
23530;Bedford Jezzard;1927-10-19;Clerkenwell;;;;0
23535;Doug Livingstone;1898-02-25;Alexandria;;;;0
23570;Tommy Docherty;1928-04-24;Glasgow;;;;0
23571;Bill Dodgin, Jr.;1931-11-04;Gateshead;;;;0
23572;Bill Dodgin, Sr. †;1909-04-17;Gateshead;;;;0
23575;Mike Walker;1945-11-28;Colwyn Bay;;;;0
23631;Bobby Campbell;1937-04-23;Liverpool;;;;0
23632;Alan Dicks;1934-08-29;London;;;;0
23634;Frank Osborne †;1896-10-14;Wynberg;;;;0
23635;Jack Peart †;1888-10-03;South Shields;;;;0
23636;Alec Stock †;1917-03-30;Peasedown St John;;;;0
23646;Dietmar Pfeifer;1940-04-22;Chemnitz;;;;0
23717;Giovanni Invernizzi;1931-08-26;Albairate;;;;0
23719;Enea Masiero;1933-12-08;Lonigo;;;;0
23733;Kent Karlsson;1945-11-25;Arboga;;;;0
23794;Cestmir Vycpalek;1921-05-15;Prag;;;;0
23856;Pierre Cahuzac;1927-07-03;Saint-Pons de Thommière;;;;0
23857;Kader Firoud;1919-10-11;Oran;;;;0
23860;Jean Prouff;1919-09-12;Peillac;;;;0
23861;Jean Snella;1914-12-09;Dortmund-Mengede;;;;0
23862;Mario Zatelli;1912-12-21;Sétif;;;;0
23866;Dave Merrington;1945-01-26;Newcastle upon Tyne;;;;0
23885;Johnny Haynes;1934-10-17;London;;;;0
23886;Jimmy Hill;1928-07-22;London;;;;0
23894;Peter Ukrow;1944-09-09;Groß-Lindow;;;;0
23912;Harry Bradshaw †;1853-06-15;Burnley;;;;0
23913;Joe Bradshaw †;1880-06-15;Burnley;;;;0
23918;Andy Ducat †;1886-02-16;London;;;;0
23919;Phil Kelso †;1871-05-26;Largs;;;;0
23920;Ned Liddell †;1878-05-27;Sunderland;;;;0
23921;James McIntyre;1882-02-01;Wednesbury;;;;0
23929;Joe Edelston †;1891-07-01;;;;;0
24047;John Lyall †;1940-02-24;Ilford;;;;0
24106;Colin Addison;1940-05-18;Taunton;;;;0
24131;Bert Jacobs;1941-03-05;Zandvoort;;;;0
24134;Luciano Castellini;1945-12-12;Milano;;;;0
24135;Luis Suárez;1935-05-02;A Coruña;;;;0
24195;Ab Fafié;1941-03-04;Rotterdam;;;;0
24326;Gyula Limbeck;1903-01-01;;;;;0
24365;Ted Fenton;1914-11-07;Forest Gate;;;;0
24366;Syd King †;1873-08-01;Chatham;;;;0
24367;Charlie Paynter;1879-07-28;Swindon;;;;0
24388;Heinz Krügel;1921-04-24;Oberplanitz;;;;0
24391;Károly Soós;1909-04-05;Budapest;;;;0
24428;Viktor Lukashenko;1937-07-02;Kiew;;;;0
24602;Anton Malatinsky;1920-01-15;Trnava;;;;0
24867;Josef Masopust;1931-02-09;Most;;;;0
24910;Tony Book;1934-09-04;Bath;;;;0
24965;Jimmy Gabriel;1940-10-16;Dundee;;;;0
25093;Didi;1928-10-08;Rio de Janeiro;;;;0
25112;Stefan Bozhkov;1923-09-20;Sofia;;;;0
25250;Grigori Pinaichev;1913-01-22;Moskau;;;;0
25259;Edmondo Fabbri;1921-11-16;Castel Bolognese;;;;0
25278;Henri Guérin;1921-08-27;Montmirail;;;;0
25283;Alfredo Foni;1911-01-20;Udine;;;;0
25400;Juan Carlos Lorenzo;1922-10-20;Buenos Aires;;;;0
25442;Evgeni Nikishin;1904-05-21;Moskau;;;;0
25446;Aymoré Moreira;1912-04-24;Miracema;;;;0
25447;Karl Rappan;1905-09-26;Wien;;;;0
25448;Fernando Riera;1920-06-27;Santiago de Chile;;;;0
25451;Prvoslav Mihajlović;1921-04-13;Valjevo;;;;0
25469;Vittorio Pozzo;1886-03-12;Torino;;;;0
25506;Helenio Herrera;1910-04-10;Buenos Aires;;;;0
25507;Georgi Pachedzhiev;1916-03-01;Sofia;;;;0
25516;József Nagy †;1892-10-15;Budapest;;;;0
25524;Josef Uridil;1895-12-24;Wien;;;;0
25582;Otto Bonsema;1909-11-03;Groningen;;;;0
25611;Tinaz Tirpan;1939-04-28;Ankara;;UEFA Pro Licence;;0
25650;Ljubisa Brocic †;1911-10-03;Belgrad;;;;0
25654;Bram Appel;1921-10-30;Rotterdam;;;;0
25685;Barry Hughes;1937-12-31;Caernarfon;;;;0
25725;Pim van de Meent;1937-11-20;Den Haag;;;;0
25736;Wojciech Lazarek;1937-10-04;Łódź;;;;0
25749;Huub de  Leeuw;1910-04-15;Tilburg;;;;0
25822;Coskun Özari;1931-01-04;Istanbul;;;;0
25857;Esko Malm;1940-08-23;Valkeakoski;;;;0
25862;Leo Steegman;1943-11-08;Rotterdam;;;;0
25930;Ilario Castagner;1940-12-18;Vittorio Veneto;;;;0
25934;Francesco Scoglio;1941-05-02;Lipari;;;;0
25946;Huib Ruigrok;1944-04-26;;;;;0
25982;Eduard Markarov;1942-06-20;Baku;;;;0
25994;Joop Brand;1936-06-11;Rotterdam;;;;0
25996;Mircea Petescu;1943-05-15;Pecica;;;;0
25997;Henk Wullems;1936-01-21;;;;;0
26032;Tarcisio Burgnich;1939-04-25;Ruda;;;;0
26033;Bruno Giorgi;1940-11-20;Pavia;;;;0
26034;Bruno Mazzia;1941-03-14;Vigliano Biellese;;;;0
26037;Eugenio Bersellini;1936-06-10;Borgo Val di Taro;;;;0
26062;Bill McGarry;1927-06-10;Stoke-on-Trent;;;;0
26063;Jim McLean;1937-08-02;Larkhall;;;;0
26064;Bill Nicholson;1919-01-26;Scarborough;;;;0
26075;Koldo Aguirre;1939-04-27;Sondika;;;;0
26092;Wudi Müller;1909-05-13;;;;;0
26208;Luis Carniglia;1917-10-04;Olivos;;;;0
26211;Giuseppe Viani;1909-09-13;Treviso;;;;0
26216;Abdulah Gegic;1924-03-19;Novi Pazar;;;;0
26222;Enrique Orizaola;1922-03-26;Santander;;;;0
26257;Romano Cazzaniga;1943-02-17;Roncello;;;;0
26258;Giancarlo De Sisti;1943-03-13;Roma;;;;0
26287;Aldo Agroppi;1944-04-14;Piombino;;;;0
26299;Angelo Pereni;1943-12-12;Gorla Minore;;;;0
26301;Lamberto Giorgis;1932-03-04;Città di Castello;;;;0
26302;Sergio Vatta;1937-12-05;Zara;;;;0
26317;Massimo Giacomini;1939-08-14;Udine;;;;0
26318;Gustavo Giagnoni;1933-03-23;Olbia;;;;0
26334;Rudolf Flögel;1939-12-13;Wien;;UEFA A Licence;;0
26338;George Raynor;1907-01-13;Hoyland Common;;;;0
26345;Karel Kolsky;1914-09-21;Kročehlavy;;;;0
26346;Jimmy Murphy;1910-08-08;Pentre;;;;0
26371;German Zonin;1926-09-09;Kazan;;;;0
26428;Silvio Piola;1913-09-29;Robbio;;;;0
26446;Flávio Costa;1906-09-14;Carangola (MG);;;;0
26484;Mario Corso;1941-08-25;Verona;;;;0
26509;Aulis Rytkönen;1929-01-05;Karttula;;;;0
26512;Roger Vonlanthen;1930-12-05;Lancy;;;;0
26546;Manuel Fleitas Solich;1900-12-30;Asunción;;;;0
26549;Alfréd Schaffer;1893-02-13;Pozsony;;;;0
26598;Joseph Cilia;1937-10-22;Msida;;;;0
26600;José Maria Pedroto;1928-10-21;Lamego;;;;0
26610;Vladimir Taborsky;1944-04-28;Prag;;;;0
26612;Volodymyr Yemets;1937-04-03;;;;;0
26698;Terry Neill;1942-05-08;Belfast;;;;0
26702;Joaquim Rifé;1942-02-04;Barcelona;;;;0
26703;Nándor Hidegkuti;1922-03-03;Budapest;;;;0
26706;Scot Symon;1911-05-09;Errol;;;;0
26708;Jenő Dalnoki;1932-12-12;Budapest;;;;0
26711;Hans Croon;1936-05-25;Malang;;;;0
26715;Tinte †;1923-12-29;Córdoba;;;;0
26716;Don Revie;1927-07-10;Middlesbrough;;;;0
26719;Dave Sexton;1930-04-06;London;;;;0
26721;Michal Matyas;1910-09-28;Brzozów;;;;0
26722;Joe Mercer;1914-08-09;Ellesmore Port;;;;0
26726;Salvador Artigas;1913-02-23;Talavera de la Reina;;;;0
26727;Michal Vican;1925-03-26;Hlohovec;;;;0
26728;Anselmo Fernandez;1918-08-21;Lissabon;;;;0
26730;Béla Volentik;1907-12-05;;;;;0
26830;Henk van Brussel †;1936-06-12;Rijssen;;;;0
26834;Pim Visser;1930-09-28;;;;;0
26989;Aleksey Kalinin;1914-01-12;Podolsk, Moskau Region;;;;0
27011;Wladyslaw Stachurski;1945-03-27;Piotrkowice;;;;0
27013;Luis del Sol;1935-04-06;Arcos de Jalón;;;;0
27051;Vicente Cantatore;1935-10-06;Rosario;;;;0
27096;Harry Catterick;1919-11-26;Darlington;;;;0
27097;Colin Harvey;1944-11-16;Liverpool;;;;0
27121;Felipe Mesones;1936-02-09;Buenos Aires;;;;0
27132;Jürgen Großheim;1942-06-16;Quedlinburg;;;;0
27137;Giuseppe Marchioro;1936-03-13;Milano;;;;0
27190;Ivan Shchekin;1944-07-15;Kagula;;;;0
27226;Jan Brouwer;1940-05-24;Vlaardingen;;;;0
27313;Dave Mackay;1934-11-14;Edinburgh;;;;0
27331;Luís Vinício;1932-02-28;Belo Horizonte;;;;0
27343;Vlatko Markovic;1937-01-01;Bugojno;;;;0
27380;Carlo Parola;1921-09-20;Torino;;;;0
27447;Angelo Sormani;1939-07-03;Jaú;;;;0
27463;Fritz Belger;1914-04-19;Halle;;;;0
27464;Bruno Pesaola;1925-07-28;Buenos Aires;;;;0
27493;Enzo Ferrari;1942-10-21;San Donà di Piave;;;;0
27513;Lido Vieri;1939-07-16;Piombino;;;;0
27684;Ron Saunders;1932-11-06;Birkenhead;;;;0
27738;Pál Várhidi;1931-11-06;Újpest, Budapest;;;;0
27768;Andrea Valdinoci;1945-09-29;Firenze;;;;0
27788;Ivan Savostikov;1941-08-22;Minsk;;;;0
27907;Erich Hamann;1944-11-27;Pasewalk;;;;0
27938;Mike Smith;1937-11-30;Hendon;;;;0
27984;Vincenzo Montefusco;1945-04-26;Napoli;;;;0
28023;Enzo Robotti;1935-06-13;Alessandria;;;;0
28026;Roberto Clagluna;1939-10-10;Pisa;;;;0
28044;Igor Volchok;1931-10-04;Moskau;;;;0
28092;Ivan Andreev;1906-01-01;Zuevo, Vladimir Region;;;;0
28117;Danny Blanchflower;1926-02-10;Belfast;;;;0
28163;Ryszard Koncewicz;1911-04-12;Lviv;;;;0
28172;Gernot Fraydl;1939-12-10;Graz;;UEFA A Licence;;0
28173;Franz Hasil;1944-07-28;Wien;;UEFA A Licence;;0
28174;Franz Mikscha;1935-06-13;;;UEFA A Licence;;0
28181;Heinz Binder;1943-01-29;Wien;;UEFA A Licence;;0
28183;Franz Wolny;1940-04-12;Wien;;UEFA A Licence;;0
28190;Antoni Brzezanczyk;1919-01-19;Berezhany;;;;0
28191;Johann Frank;1938-05-14;Wien;;UEFA A Licence;;0
28194;Erhard Wieger;1941-07-30;;;UEFA A Licence;;0
28198;Günter Kaltenbrunner;1943-07-28;;;UEFA A Licence;;0
28277;Rob Jacobs;1943-10-15;Rotterdam;;;;0
28287;Revaz Dzodzuashvili;1945-04-10;Kutaisi;;;;0
