TmID;FullName;BirthDate;BirthPlace;Height;TrainerLicense;PreferredFormation;NumGames
3128;Jeff Wood;1954-02-04;London;;UEFA Pro Licence;4-2-3-1;0
3129;Brian Horton;1949-02-04;Hednesford;;UEFA Pro Licence;;0
3130;Steve Gritt;1957-10-31;Bournemouth;;;;0
3131;Jimmy Case;1954-05-18;Liverpool;;;;0
3132;Liam Brady;1956-02-13;Dublin;;;;0
3133;Barry Lloyd;1949-02-19;Hillingdon;;;;0
3139;Stefan Bialas;1948-12-08;Siemianowice Śląskie;;;;0
3143;Klaus Allofs;1956-12-05;Düsseldorf;;Head coach;;0
3146;Rudolf Gores;1957-09-05;Gerolstein;;;;0
3158;Edoardo Reja;1945-10-10;Gorizia;;UEFA Pro Licence;3-1-4-2;0
3193;Jan Wouters;1960-07-17;Utrecht;;UEFA Pro Licence;;0
3194;Frank Barlow;1946-10-15;Mexborough;;UEFA Pro Licence;;0
3208;Bob Bradley;1958-03-03;Montclair, New Jersey;;Head coach;4-3-3 Attacking;0
3217;Professor Neca;1951-05-29;Barcelos;;Head coach;3-4-3;0
3228;Gerd Struppert;1950-10-21;Jena;;;;0
3241;Gerard van der Lem;1952-11-15;Amsterdam;;UEFA Pro Licence;;0
3252;Henryk Kasperczak;1946-07-10;Zabrze;;UEFA Pro Licence;;0
3287;Ian McParland;1961-10-04;Edinburgh;;UEFA Pro Licence;;0
3291;Paul Hegarty;1954-07-25;Edinburgh;;UEFA A Licence;;0
3299;Russell Slade;1960-10-10;Wokingham;;;;0
3301;Terry McDermott;1951-12-08;Liverpool;;;;0
3310;Bruno Metsu;1954-01-28;Dunkerque;;;;0
3311;Bryan Klug;1960-10-08;Coventry;;UEFA Pro Licence;3-5-2;0
3319;Wim Rijsbergen;1952-01-18;Leiden;;;4-1-3-2;0
3323;Francisco Maturana;1949-02-15;Quibdó;;;;0
3325;Tord Grip;1938-01-13;Ytterhogdal;;;;0
3326;Ray Clemence;1948-08-05;Skegness;;;;0
3338;Adi Preißler;1921-04-09;Duisburg;;;;0
3354;Jaroslav Silhavy;1961-11-03;Pilsen;;;4-2-3-1;0
3383;Milan Miklavic;1949-03-30;;;UEFA Pro Licence;;0
3390;Walter Meeuws;1951-07-11;Gierle;;;;0
3397;Martin Hunter;1954-05-22;;;UEFA Pro Licence;;0
3404;Karol Pecze;1946-02-07;Košice;;;;0
3408;Wojciech Borecki;1955-04-05;Bielsk Podlaski;;;;0
3423;Zoran Vulic;1961-10-04;Split;;;4-2-3-1;0
3425;Torben Storm;1946-09-13;Nykøbing Falster;;;;0
3435;Harald Aabrekk;1956-02-22;Nordfjordeid;;;;0
3436;Gian Piero Gasperini;1958-01-26;Grugliasco;;;3-4-1-2;0
3449;Eduard Malofeev;1942-06-02;Krasnoyarsk;;;;0
3457;Jürgen Görlitz;1955-12-01;;;;;0
3505;Andrew Ritchie;1960-11-28;;;;;0
3507;Werner Weiss;1952-02-09;Saarlouis;;;;0
3542;Mark Hateley;1961-11-07;Derby;;;;0
3577;Bernard Casoni;1961-09-04;Cannes;;UEFA Pro Licence;4-3-3 Defending;0
3586;Alfio Basile;1943-11-01;Bahía Blanca;;;;0
3597;Dragoljub Bekvalac;1952-07-14;Pristina;;;;0
3604;Mihajlo Ivanovic;1952-02-04;Belgrad;;Licence trainer;;0
3607;Daniel Renders;1955-07-04;Molenbeek;;;;0
3618;Edward Klejndinst;1952-03-07;Warszawa;;;;0
3620;Marek Chojnacki;1959-12-06;Lodz;;;;0
3657;Frank Arnesen;1956-09-30;Amager;;Head coach;;0
3665;Alex Miller;1949-07-04;Glasgow;;UEFA Pro Licence;;0
3675;Christian Larièpe;1959-08-02;Montceau-les-Mines;;;;0
3694;Ian Porterfield;1946-02-11;Dunfermline;;;;0
3697;Arno Pijpers;1959-04-21;Rotterdam;;UEFA Pro Licence;4-2-3-1;0
3702;Victor Piturca;1956-05-08;Orodel;;UEFA Pro Licence;4-3-3 Attacking;0
3722;Marcin Bochynek;1942-09-18;Zabrze;;;;0
3725;Yuri Puntus;1960-10-08;Tivali;;UEFA Pro Licence;4-4-2 double 6;0
3729;Michel Preud'homme;1959-01-24;Ougrée;;Licence trainer;4-3-3 Attacking;0
3740;Cedomir Janevski;1961-07-03;Skopje;;UEFA Pro Licence;4-2-3-1;0
3742;Frans Körver;1937-07-31;Schinnen;;;;0
3753;Les Reed;1952-12-12;London;;;;0
3768;Algimantas Liubinskas;1951-11-04;Kybartai;;UEFA Pro Licence;;0
3771;Stanislav Griga;1961-11-04;Zilina;;UEFA Pro Licence;;0
3780;Dror Kashtan;1944-10-01;Petah Tikva;;;;0
3785;André Wetzel;1951-11-03;Soerabaja;;UEFA Pro Licence;;0
3786;Jan Everse Jr.;1954-01-05;Rotterdam;;;;0
3787;Rob Baan;1943-04-01;Rotterdam;;;;0
3841;Kees Zwamborn;1952-03-28;Alblasserdam;;UEFA Pro Licence;;0
3843;Hans Eijkenbroek;1940-01-05;Schiedam;;;;0
3868;Claude Le Roy;1948-02-06;Bois-Normand-près-Lyre;;UEFA Pro Licence;4-4-2 double 6;0
3869;Frantisek Komnacký;1951-11-15;Želetice;;;;0
3870;Johann Gajda;1959-05-05;;;;;0
3874;Dragomir Okuka;1954-04-02;Porija Kalinovnik;;UEFA Pro Licence;4-1-4-1;0
3876;Boguslaw Pietrzak;1958-05-21;Łódź;;UEFA Pro Licence;4-4-2 Diamond;0
3880;Georges Eo;1948-11-07;Lorient;;;;0
3882;David Geddis;1958-05-12;Carlisle;;UEFA Pro Licence;;0
3904;Leslaw Cmikiewicz;1948-08-25;Wroclaw;;;;0
3936;Svetozar Sapuric;1960-08-28;Vrbas;;UEFA Pro Licence;5-3-2;0
3939;Francois Brisson;1958-04-08;;;;;0
3943;Daniel Leclercq;1949-09-04;Trith-Saint-Léger;;;;0
3946;Daniel Rolland;1947-11-27;;;;;0
3951;Guy Stéphan;1956-10-17;Ploumilliau;;;;0
3962;Jean-Michel Cavalli;1957-07-13;Ajaccio;;UEFA Pro Licence;4-3-3 Defending;0
3967;Hervé Gauthier;1949-05-28;Janzé;;;;0
3975;Angel Marcos;1943-04-07;Buenos Aires;;;;0
3978;Bernard Lacombe;1952-08-15;Lyon;;;;0
3979;Dominique Bathenay;1954-02-13;Pont-d'Ain;;;;0
3980;Philippe Bergeroo;1954-01-13;Ciboure;;;;0
3994;Tommy Möller Nielsen;1961-08-05;;;;;0
3995;Kim Poulsen;1959-03-22;;;Licence trainer;;0
3999;Olivier Rouyer;1955-12-01;Nancy;;;;0
4001;Marcel Husson;1937-01-23;Metz;;;;0
4006;Jean-Claude Suaudeau;1938-05-24;Cholet;;;;0
4010;Valter Salvioni;1953-10-08;Gorlago;;;;0
4011;Guy David;1947-07-25;Marseille;;;;0
4026;Alain Fiard;1958-09-17;Phnom Penh;;UEFA Pro Licence;;0
4032;Laurent Roussey;1961-12-27;Nîmes;;UEFA Pro Licence;4-2-3-1;0
4035;Alain Michel;1948-08-30;Beaugency;;UEFA Pro Licence;4-1-3-2;0
4040;Jean-François Domergue;1957-06-23;Bordeaux;;;;0
4042;Jurijs Andrejevs;1957-01-16;Riga;;;;0
4053;Plamen Markov;1957-09-11;Sevlievo;;;;0
4056;Anatoliy Demyanenko;1959-02-19;Dnipropetrovsk;;UEFA Pro Licence;4-2-3-1;0
4070;Thomas Parits;1946-10-07;Siegendorf;;UEFA A Licence;;0
4073;Mark Proctor;1961-01-30;Middlesbrough;;UEFA Pro Licence;;0
4079;Brian Laws;1961-10-14;Wallsend;;UEFA Pro Licence;;0
4082;Emerich Jenei;1937-03-22;Agrișu Mic;;;;0
4083;Ruud Kaiser;1960-12-26;Amsterdam;;UEFA Pro Licence;4-3-3 Defending;0
4088;Momcilo Vukotic;1950-06-02;Belgrad;;;;0
4097;Rasit Cetiner;1959-09-10;Istanbul;;;;0
4111;Fuad Muzurovic;1945-11-03;Bijelo Polje;;UEFA Pro Licence;;0
4112;Libor Pala;1961-07-22;Karvina;;;;0
4119;Adam Nawalka;1957-10-23;Kraków;;UEFA Pro Licence;4-3-3 Defending;0
4120;Zdzislaw Podedworny;1941-04-13;Żabińce;;;;0
4131;Richard Money;1955-10-13;Lowestoft;;UEFA Pro Licence;4-4-2;0
4136;Graham Turner;1947-10-05;Ellesmere Port;;UEFA Pro Licence;;0
4141;Peter Jackson;1961-04-06;Bradford;;;;0
4142;Wim Jansen;1946-10-28;Rotterdam;;;;0
4146;Roy McFarland;1948-04-05;Liverpool;;UEFA Pro Licence;;0
4147;Sean O'Driscoll;1957-07-01;Wolverhampton;;UEFA Pro Licence;;0
4149;Colin Todd;1948-12-12;Chester-le-Street;;;;0
4153;Jim Barron;1943-10-19;Tantobie;;;;0
4160;Aimé Jacquet;1941-11-27;Sail-sous-Couzan;;;;0
4166;Bernd Kipp;1948-04-12;;;;;0
4175;Damien Richardson;1947-08-02;;;UEFA Pro Licence;;0
4181;Ilija Loncarevic;1944-10-08;Cajkovci;;;;0
4182;Ivan Pudar;1961-08-16;Split;;UEFA Pro Licence;3-4-2-1;0
4192;Milovan Rajevac;1954-01-02;Cajetina;;UEFA Pro Licence;4-2-3-1;0
4197;Walter Müller;1954-03-28;;;;;0
4198;Mané;1950-03-25;Balmaseda;;;;0
4204;Enver Hadziabdic;1945-11-06;Beograd;;;;0
4208;Husref Musemic;1961-07-04;Janja;;UEFA Pro Licence;4-2-3-1;0
4217;Marijan Pusnik;1960-11-01;Slovenj Gradec;;UEFA Pro Licence;4-3-3 Attacking;0
4219;Branko Babic;1947-06-01;;;Licence trainer;;0
4227;Alan Buckley;1951-04-20;Mansfield;;;;0
4266;Bosko Gjurovski;1961-12-28;;;UEFA Pro Licence;4-4-2 double 6;0
4271;Manu Ferrera;1958-10-21;;;;;0
4282;Alberto Bigon;1947-10-31;Padova;;;;0
4283;Pierre-Albert Chapuisat;1948-04-05;Saint-Prex;;;;0
4299;Friedrich Drazan;1957-01-13;Mödling;;UEFA A Licence;;0
4303;Ante Cacic;1953-09-29;Zagreb;;UEFA Pro Licence;4-2-3-1;0
4335;Paul Garbani;1927-06-21;;;;;0
4343;Vladimir Fedotov;1943-01-18;Moskau;;;;0
4344;Boguslaw Baniak;1958-09-23;Pyrzyce;;UEFA Pro Licence;4-2-3-1;0
4347;Sergey Pavlov;1955-09-16;Furmanov, Ivanovo Region;;UEFA Pro Licence;4-4-1-1;0
4348;Valeri Petrakov;1958-05-16;Bryansk;;UEFA Pro Licence;4-1-4-1;0
4363;Semen Altman;1946-04-21;Chuguiv, Kharkiv Region;;UEFA Pro Licence;4-2-3-1;0
4371;Andreas Petersen;1960-06-17;Quedlinburg;;A Licence;;0
4373;Péter Várhidi;1958-05-08;Budapest;;UEFA Pro Licence;4-2-3-1;0
4385;Nanne Bergstrand;1956-04-28;Markaryd;;;4-4-2 double 6;0
4392;Anders Grimberg;1960-09-28;;;;;0
4396;Michael Breitkopf;1961-09-14;;;;;0
4405;Bo Petersson;1946-07-10;Kalmar;;;;0
4411;Giles Stille;1958-10-11;London;;;;0
4424;Tom Køhlert;1947-04-30;;;;;0
4433;Anders Grönhagen;1953-05-22;Gudmundrå;;;;0
4435;Jan Jönsson;1960-05-24;;;UEFA Pro Licence;4-4-2 double 6;0
4455;Ivica Kalinic;1956-03-26;;;;;0
4464;Ricky Sbragia;1956-05-26;Lennoxtown;;;4-2-3-1;0
4481;Ljubisa Tumbakovic;1952-09-02;Belgrad;;UEFA Pro Licence;4-2-3-1;0
4492;Ralf Aussem;1960-09-01;Mannheim;;Head coach;;0
4585;Jacek Zielinski;1961-03-22;Tarnobrzeg;;UEFA Pro Licence;4-2-3-1;0
4592;Anatoli Korobochka;1955-01-05;Simferopol;;;;0
4601;Alex Czerniatynski;1960-07-28;Charleroi;;;;0
4618;Rolf Herings;1940-07-10;Rheydt;;;;0
4628;Sebastiao Lazaroni;1950-09-15;Muriaé;;;;0
4676;Ulrich Nikolinski;1945-08-03;;;;;0
4682;Peter Wongrowitz;1951-05-17;;;;;0
4696;Jerzy Kowalik;1961-10-15;Kraków;;;;0
4705;Flemming Christensen;1958-04-10;Kopenhagen;;;;0
4708;Ahmet Akcan;1958-02-17;Bursa;;Head coach;4-1-4-1;0
4715;Wim van Hanegem;1944-02-20;Breskens;;;;0
4743;Valère Billen;1952-11-23;;;;;0
4767;Aleksandr Tarkhanov;1954-09-06;Aksay;;UEFA Pro Licence;4-1-4-1;0
4784;Viorel Hizo;1947-02-06;Sibiu;;;;0
4786;Sulejman Starova;1955-12-12;Tiranë;;UEFA Pro Licence;3-5-2 flat;0
4789;Florin Marin;1953-05-19;Bukarest;;UEFA Pro Licence;;0
4795;Ionut Popa;1953-04-17;Săvârșin;;UEFA Pro Licence;4-2-3-1;0
4819;Dzemaludin Musovic;1944-10-30;Sarajevo;;;;0
4826;Jürgen Stoffregen;1957-03-10;Hildesheim;;Head coach;;0
4850;Adam Kensy;1956-11-18;Bialosliwie;;UEFA Pro Licence;;0
4878;Mario Goméz;1957-02-27;Mar del Plata;;A Licence;4-4-2 double 6;0
4890;Milorad Kosanovic;1951-01-04;Banovci;;UEFA Pro Licence;4-2-3-1;0
4917;Walter Binder;1958-12-14;Wien;;UEFA B Licence;;0
4939;Tadeusz Pawlowski;1953-10-14;Wrocław;;UEFA Pro Licence;4-3-3 Defending;0
4966;Marek Kostrzewa;1957-06-19;Lublin;;;;0
4995;Vladimir Gorokhov;1910-05-26;Moskau;;;;0
5002;Samet Aybaba;1955-09-03;Adana;;UEFA Pro Licence;4-2-3-1;0
5016;Abel Braga;1952-09-01;Rio de Janeiro;;;4-2-3-1;0
5034;Alain Casanova;1961-09-18;Clermont-Ferrand;;UEFA Pro Licence;4-2-3-1;0
5051;Sergej Kresic;1946-12-29;Split;;;;0
5059;Aleksandr Irkhin;1954-01-10;Azov, Rostov Region;;UEFA Pro Licence;;0
5060;Keith Armstrong;1957-10-11;Corbridge;;UEFA Pro Licence;;0
5064;Pascal Janin;1960-04-04;Soisy-sous-Montmorency;;;;0
5067;Didier Ollé-Nicolle;1961-09-02;Belley;;UEFA Pro Licence;4-5-1 flat;0
5082;Víctor Muñoz;1957-03-15;Zaragoza;;;;0
5085;Abel Resino;1960-02-02;Velada;;;;0
5100;Sergio Markarián;1944-11-01;Montevideo;;UEFA Pro Licence;;0
5104;Vitali Shevchenko;1951-10-02;Baku;;UEFA Pro Licence;;0
5107;Hans Westerhof;1948-11-24;Terborg;;;;0
5144;Arkady Andriasyan;1947-08-11;;;;;0
5149;Saulius Sirmelis;1956-05-31;Biržai;;UEFA Pro Licence;5-4-1;0
5164;Mykhaylo Fomenko;1948-09-19;Mala Rybytsya;;UEFA Pro Licence;;0
5172;Gonzalo Arconada;1961-07-23;Donostia-San Sebastián;;;;0
5191;Myron Markevych;1951-02-01;Vinnyky, Lviv Region;;UEFA Pro Licence;;0
5192;Oleg Bazylevych;1938-07-06;Kyiv;;;;0
5205;Engin Ipekoglu;1961-06-07;Izmir;;UEFA Pro Licence;4-2-3-1;0
5206;Oleksandr Ishchenko;1953-09-03;Kremenchuk, Poltava Region;;;;0
5207;Petro Kushlyk;1951-03-22;Kalush;;;;0
5221;Egil Olsen;1942-04-22;Fredrikstad;;;;0
5225;David Vidal;1950-08-02;Portosín;;UEFA Pro Licence;;0
5227;Ivan Brzic;1941-05-28;Novi Sad;;;;0
5229;Vladimir Petrovic;1955-07-01;Belgrad;;Licence trainer;;0
5232;Avram Grant;1955-02-06;Petah Tikva;;UEFA Pro Licence;;0
5239;Don Mackay;1940-03-19;Glasgow;;;;0
5240;József Szabo;1940-02-29;Ungvar (Uzhgorod);;UEFA Pro Licence;;0
5247;Anatoli Chantsev;1958-02-20;Zaporizhya;;UEFA Pro Licence;;0
5253;Martin Hoffmann;1955-03-22;Gommern;;A Licence;;0
5255;Massimo Pedrazzini;1958-02-03;Milano;;UEFA Pro Licence;;0
5261;Bojan Prasnikar;1953-02-03;Šmartno ob Paki;;UEFA Pro Licence;;0
5269;Hasan Lika;1960-01-01;Tiranë;;Licence trainer;4-2-3-1;0
5278;Francisco Chaparro Jara;1942-11-30;Sevilla;;;;0
5293;Faruk Sejdini;1950-02-07;;;;;0
5315;Paul Sauter;1947-06-14;;;;;0
5328;Dieter Brei;1950-09-30;Bielefeld;;Licence trainer;;0
5342;Luciano Spinosi;1950-05-09;Roma;;;;0
5355;Billy Stark;1956-12-01;Glasgow;;UEFA Pro Licence;4-3-3 Attacking;0
5368;Antonio Álvarez;1955-04-04;Marchena;;;;0
5383;Archie Knox;1947-05-01;Tealing;;UEFA Pro Licence;;0
5385;Giancarlo Camolese;1961-02-25;Torino;;;;0
5403;Ronny Borchers;1957-08-10;Frankfurt am Main;;Licence trainer;;0
5409;Rinus Israël;1942-03-19;Amsterdam;;;;0
5412;Marin Barbu;1958-09-27;Bukarest;;UEFA Pro Licence;4-2-3-1;0
5414;Stuart Gray;1960-04-19;Withernsea;;UEFA Pro Licence;;0
5416;Giuseppe Materazzi;1946-01-05;Arborea;;;;0
5428;Gjoko Hadzievski;1955-03-31;Bitola;;UEFA Pro Licence;4-2-3-1;0
5429;Gheorghe Multescu;1951-11-13;Botoroaga;;UEFA Pro Licence;4-2-3-1;0
5432;Renzo Ulivieri;1941-02-02;San Miniato;;UEFA A Licence;;0
5433;Didier Notheaux;1948-02-04;Deville-lès-Rouen;;;;0
5438;António Caldas;1959-05-01;Braga;;UEFA Pro Licence;4-2-3-1;0
5441;Tonnie Bruins Slot;1947-04-01;;;;;0
5449;Sandy Clark;1956-10-28;Airdrie;;UEFA Pro Licence;;0
5450;Neil Cooper;1959-08-12;Aberdeen;;;4-4-2 double 6;0
5467;Udo Schmuck;1952-10-29;Frankenthal;;;;0
5474;Bernd Stöber;1952-09-06;;;;;0
5480;Lucjan Brychczy;1934-06-13;Nowy Bytom;;;;0
5493;Osvaldo Ardiles;1952-08-03;Córdoba;;Licence trainer;;0
5501;Jean Thissen;1946-04-21;Ensival;;;;0
5512;Yossi Mizrahi;1953-04-04;Jerusalem;;;;0
5513;Eli Guttman;1958-02-24;;;;4-4-2 double 6;0
5527;Janusz Wojcik;1953-11-18;Warszawa;;UEFA Pro Licence;;0
5539;Jyrki Heliskoski;1945-09-28;;;;;0
5548;Roger Gustafsson;1946-10-24;;;;;0
5563;Valeri Lobanovsky;1939-01-06;Kiew;;;;0
5572;Italo Galbiati;1937-08-08;Milano;;;;0
5576;Daniel Brailovsky;1958-11-18;Buenos Aires;;;;0
5588;Cornel Talnar;1957-06-09;Alba Iulia;;UEFA Pro Licence;;0
5589;Charly Rössli;1960-06-05;Sion;;;;0
5594;Kim Brink;1958-11-20;;;;;0
5599;Mihai Stoichita;1954-05-10;Bukarest;;UEFA Pro Licence;;0
5602;Lars-Olof Mattsson;1952-07-07;Köla;;;;0
5614;Zoran Filipovic;1953-02-06;Podgorica;;;;0
5618;Dimitar Penev;1945-07-12;Mirovyane;;;;0
5653;Billy Kirkwood;1958-09-01;Edinburgh;;;;0
5727;Josef Frühwirth;1907-05-29;;;;;0
5749;Baptiste Gentili;1957-09-17;Ajaccio;;;;0
5762;Vicente Miera;1940-05-10;Nueva Montaña;;;;0
5777;Neptun Bajko;1948-08-08;;;;;0
5781;Cesare Maldini;1932-02-05;Trieste;;;;0
5786;Azeglio Vicini;1933-03-20;Cesena;;;;0
5794;Joachim Krug;1955-08-20;;;Head coach;;0
5807;Jimmy Quinn;1959-11-18;Belfast;;;;0
5809;Gérard Gili;1952-08-07;Marseille;;;;0
5862;Bernard Mocellin;1943-07-25;;;;;0
5872;Richard Wey;1951-01-05;;;;;0
5904;José Eizmendi;1960-08-29;Ikaztegieta;;;;0
5925;Fernando Castro;1952-02-20;Pontevedra;;;;0
5941;Antonio Lopez Habas;1957-05-28;Pozoblanco;;;3-5-2;0
5948;Werner Kartz;1956-12-06;;;;;0
6017;Valeri Yaremchenko;1947-08-15;Kryvyi Rig, Dnipropetrovsk Region;;UEFA Pro Licence;;0
6023;Michel Decastel;1955-10-22;Genf;;UEFA Pro Licence;4-2-3-1;0
6050;József Tajti;1943-10-08;Jászapáti;;UEFA Pro Licence;;0
6068;Vittorio Bevilacqua;1958-08-26;Ponte Chiasso;;UEFA Pro Licence;4-2-3-1;0
6071;Sorin Cartu;1955-11-12;Cornu;;UEFA Pro Licence;;0
6074;Manuel José;1946-04-09;Vila Real de Santo António;;;;0
6079;Janusz Bialek;1955-10-10;Żelechów;;;;0
6085;Steven Dooley;1960-06-01;;;;;0
6101;Gjorgji Jovanovski;1956-03-29;Skopje;;UEFA Pro Licence;4-2-3-1;0
6107;Zoran Stratev;1960-07-16;Skopje;;;;0
6115;Gerry Francis;1951-12-06;London;;UEFA Pro Licence;;0
6116;Don Howe;1935-10-12;Wolverhampton;;UEFA Pro Licence;;0
6117;Howard Kendall;1946-05-22;Ryton-on-Tyne;;;;0
6119;David Webb;1946-04-09;Stratford;;;;0
6130;Manolo Villanova;1942-08-27;Zaragoza;;;;0
6148;Pep Segura;1961-01-23;Olesa de Montserrat;;;;0
6163;Karl-Heinz Heddergott;1926-08-27;;;;;0
6164;Volodymyr Bessonov;1958-03-05;Kharkiv;;UEFA Pro Licence;;0
6195;Giovanni Vavassori;1952-01-16;Arcene;;;;0
6206;Rüdiger Abramczik;1956-02-18;Gelsenkirchen;;;;0
6208;Gabriel Stan;1952-06-25;;;;;0
6211;Anatoli Volobuev;1953-06-16;Alchevsk, Lugansk Region;;UEFA Pro Licence;;0
6242;Klaus Goldbach;1951-11-05;;;;;0
6245;Brian McDermott;1961-04-08;Slough;;;;0
6247;Eddie Niedzwiecki;1959-05-03;Bangor;;UEFA Pro Licence;;0
6272;Willie McStay;1961-11-26;Hamilton;;;;0
6276;Adolf Blutsch;1940-08-18;Wien;;UEFA Pro Licence;;0
6288;Mykola Pavlov;1954-06-20;Kiew;;UEFA Pro Licence;;0
6289;Markus Schatte;1956-06-22;Berlin;;A Licence;4-4-2;0
6290;Marian Rada;1960-05-14;Bukarest;;UEFA Pro Licence;;0
6306;John Hollins;1946-06-16;Guildford;;;;0
6308;Steve Ogrizovic;1957-09-12;Mansfield;;;;0
6309;Tony Parkes;1949-05-05;Sheffield;;;;0
6315;Terry Yorath;1950-03-27;Cardiff;;;;0
6349;Dick Bate;1946-06-25;;;UEFA Pro Licence;;0
6366;Ismail Kartal;1961-06-15;Istanbul;;UEFA Pro Licence;4-2-3-1;0
6367;Evgeni Skomorokhov;1945-07-11;;;;;0
6375;Marcos Alonso;1959-10-01;Santander;;;;0
6413;Fred-Werner Bockholt;1943-06-24;Bottrop;;;;0
6435;Steve Perryman;1951-12-21;Ealing;;;;0
6447;Raúl Riancho;1960-02-13;Ontaneda;;UEFA Pro Licence;4-3-3 Attacking;0
6460;Fabri;1955-04-25;Lugo;;UEFA Pro Licence;3-4-2-1;0
6462;Nene Montero;1953-11-05;Malaga;;;;0
6486;Slobodan Batricevic;1958-01-03;Belgrad;;UEFA A Licence;;0
6495;Albert Vollrat;1903-10-21;Tallinn;;;;0
6497;Abram Dangulov;1900-08-05;Armavir, Krasnodar Region;;;;0
6500;Josep María Nogués;1959-04-29;Barcelona;;;4-3-3 Defending;0
6517;Pierluigi Tami;1961-09-12;Neuchâtel;;UEFA Pro Licence;;0
6525;Julián Rubio;1952-01-28;Montealegre del Castillo, Albacete;;;;0
6526;Anquela;1957-09-11;Linares;;;3-4-3;0
6530;Henri Stambouli;1961-08-05;Oran;;;;0
6564;Vyacheslav Groznyi;1956-07-12;Kamyanets-Podilsky, Khmelnytsky Region;;UEFA Pro Licence;4-2-3-1;0
6566;Humberto Coelho;1950-04-20;Cedofeita;;;;0
6571;Joe Jordan;1951-12-15;Cleland;;UEFA Pro Licence;;0
6593;Branko Elsner;1929-11-23;Ljubljana;;;;0
6594;Erich Hof;1936-08-03;Wien;;UEFA A Licence;;0
6595;Felix Latzke;1942-02-01;Wien;;UEFA A Licence;;0
6596;Werner Löberbauer;1960-09-09;;;UEFA A Licence;;0
6597;Leopold Stastny;1911-05-23;Bratislava;;;;0
6598;Karl Stotz;1927-03-27;Wien;;;;0
6627;Daniel Sanchez;1953-11-21;Oujda;;;;0
6715;Dieter Schatzschneider;1958-04-26;Hannover;;;;0
6749;Gordon Wallace;1943-06-20;Dundee;;;;0
6754;András Béres;1924-07-20;Budapest;;;;0
6761;Sener Bajramovic;1950-09-12;Sarajevo;;;;0
6766;Wolfgang Uschek;1960-05-05;;;;;0
6782;Dimitri Davidovic;1944-05-21;Aleksandrovac;;;;0
6792;Wolfgang Müller;1935-08-03;Wildenow;;;;0
6816;Martti Kuusela;1945-10-09;Rovaniemi;;UEFA Pro Licence;;0
6821;Pasi Rautiainen;1961-07-18;Helsinki;;;;0
6832;Henk van Stee;1961-12-17;Rotterdam;;;;0
6850;Robert Gatt;1949-05-07;;;;;0
6945;Ivan Katalinic;1951-05-17;Trogir;;UEFA Pro Licence;;0
6958;Werner Kern;1946-02-23;Berchtesgaden;;Head coach;;0
7051;Hansruedi Baumann;1960-10-03;;;;;0
7064;Jimmy Mullen;1952-11-08;Jarrow, County Durham;;;;0
7074;Frank Andersen;1961-11-19;;;;;0
7079;Michel Leflochmoan;1951-10-06;Blagny;;UEFA Pro Licence;;0
7112;Petr Nemec;1957-06-07;Ostrava;;UEFA Pro Licence;4-3-3 Attacking;0
7121;Wlodzimierz Gasior;1948-08-17;Mielec;;UEFA Pro Licence;;0
7125;Wladyslaw Lach;1944-11-30;Kraków;;;;0
7128;Wlodzimierz Tylak;1950-05-17;Łódź;;;;0
7129;Jerzy Wyrobek;1949-12-17;Chorzow;;;;0
7133;Varuzhan Sukiasyan;1956-08-05;Abovyan;;;4-2-3-1;0
7155;Xabier Azkargorta;1953-09-23;Azpeitia;;;;0
7196;Stefan Mertesacker;1951-07-25;Hannover;;;;0
7226;András Herczeg;1956-07-11;Gyöngyös;;UEFA Pro Licence;4-4-2 double 6;0
7236;Christian Sarramagna;1951-12-29;Bayonne;;;;0
7256;Philippe Anziani;1961-09-21;Annaba;;;;0
7277;Piet de Visser;1934-09-23;Oost-Souburg;;;;0
7281;Martin Ferguson;1950-09-15;;;;;0
7282;Paco Herrera;1953-12-02;Barcelona;;;4-2-3-1;0
7288;Graham Carr;1944-10-25;Corbridge;;;;0
7300;Mel Machin;1945-04-16;Newcastle-under-Lyme;;;;0
7302;Georgi Glazkov;1911-11-18;Vladimirovo, Moskau Region;;;;0
7394;Werner Schwarz;1952-04-12;Innsbruck;;UEFA Pro Licence;;0
7416;Jozef Jarabinsky;1944-03-12;Jarabina;;;;0
7418;Radomir Antić;1948-11-22;Žitište;;;;0
7427;Hubert Schieth †;1927-01-26;Obersayn;;;;0
7448;Rolf Müller;1939-06-24;;;Licence trainer;;0
7495;Michalis Pamporis;1957-10-12;;;;;0
7516;Nestor Mumladze;1959-06-10;;;UEFA Pro Licence;;0
7583;Milan Macala;1943-07-04;Biskupice;;UEFA Pro Licence;4-2-3-1;0
7585;Ron Atkinson;1939-03-18;Liverpool;;UEFA Pro Licence;;0
7590;René Desaeyere;1947-09-14;;;UEFA Pro Licence;;0
7593;Czeslaw Jakolcewicz;1961-08-18;Cedynia;;;;0
7610;Pierre-André Schürmann;1960-07-05;Monthey;;UEFA Pro Licence;;0
7617;Georgi Todorov;1956-06-13;;;;4-1-4-1;0
7640;Billy Russell;1959-09-14;Glasgow;;;;0
7647;Fedor Selin;1899-02-23;Tula;;;;0
7649;Sándor Egervári;1950-07-15;Pomáz;;UEFA Pro Licence;;0
7654;Alan Cork;1959-03-04;Derby;;;;0
7664;Ray Mathias;1946-12-13;Liverpool;;;;0
7676;Dimitar Dimitrov;1959-06-09;Burgas;;Licence trainer;4-2-3-1;0
