TmID;JerseyName;FullName;BirthDate;BirthPlace;Height;PrimPosition;Foot;Outfitter;NumGames;NumGoals;NumIntGames;NumIntGoals
37428;Mulgrew;Charles Patrick Mulgrew;1986-03-06;Glasgow;1,91 m;Centre-Back;left;;14;0;44;3
37434;Rasmussen;Kenneth Rasmussen;1973-09-11;;1,82 m;Centre-Back;;;6;0;0;0
37446;Whaley;Simon Paul Whaley;1985-06-07;Bolton;1,77 m;Attacking Midfield;both;;0;0;0;0
37514;Pappas;Δημήτριος Παππάς;1980-02-25;Ioannina;1,80 m;Centre-Back;right;;0;0;0;0
37526;Reid;Winston Wiremu Reid;1988-07-03;Auckland;1,91 m;Centre-Back;right;Nike;119;4;25;1
37632;Pranjic;Jurica Pranjić;1987-02-16;Teslic;1,85 m;Centre-Back;right;;0;0;0;0
37713;Riveros;Cristian Miguel Riveros Núñez;1982-10-16;Juan Augusto Saldívar;1,79 m;Defensive Midfield;right;;12;1;100;15
37797;Bergh;Nicklas Bergh;1982-09-06;Eskilstuna;1,96 m;Goalkeeper;;;0;0;0;0
37831;Walch;Clemens Walch;1987-07-10;Rum;1,81 m;Right Midfield;both;;19;0;4;0
37875;Rikka;Αντώνης Ρίκκα;1986-03-03;Marseille;1,79 m;Defensive Midfield;both;;0;0;12;0
37917;El Zhar;نبيل الزهار;1986-08-27;Alès;1,70 m;Right Winger;both;;21;0;10;2
37957;Bruce;Alex Stephen Bruce;1984-09-28;Norwich;1,80 m;Centre-Back;right;;48;0;3;0
37977;Korkmaz;Ümit Korkmaz;1985-09-17;Wien;1,74 m;Left Winger;right;;37;3;10;0
38050;Varga;Norbert Varga;1980-03-26;Arad;1,83 m;Defensive Midfield;right;;0;0;0;0
38089;Keene;James Duncan Keene;1985-12-26;Wells;1,79 m;Centre-Forward;right;;2;0;0;0
38097;Till;Peter Till;1985-09-07;Walsall;1,80 m;Right Midfield;right;;0;0;0;0
38118;Bucchi;Lorenzo Bucchi;1983-11-21;Roma;1,86 m;Goalkeeper;right;adidas;0;0;0;0
38138;Koskela;Tero Koskela;1976-10-13;Kokkola;1,74 m;Central Midfield;right;;0;0;0;0
38163;Bolaños;Christian Bolaños Navarro;1984-05-17;San José;1,78 m;Right Winger;right;;14;0;86;6
38198;Barukcic;Igor Barukčić;1982-04-05;Zagreb;1,92 m;Defensive Midfield;right;;0;0;0;0
38390;Cabanas;Raúl Cabanas Barreiro;1986-03-31;Zürich;1,66 m;Right Midfield;both;;0;0;0;0
38436;Solic;Josip Šolić;1988-02-24;Solin;1,87 m;Goalkeeper;left;;0;0;16;0
38603;Simonetta;Alessandro Simonetta;1986-03-17;Latina;1,80 m;Left Winger;right;;0;0;1;0
38635;Bell;David Anthony Bell;1984-01-21;Kettering;1,78 m;Right Midfield;both;;0;0;0;0
38688;Makarov;Макаров Кирилл Дмитриевич;1987-01-07;St. Petersburg;1,72 m;Attacking Midfield;right;;0;0;0;0
38692;Oboznyi;Обозный Максим Васильевич;1986-07-07;Rostov-na-Donu;1,81 m;Centre-Forward;right;;0;0;0;0
38780;Gomes;Vítor Hugo Gomes da Silva;1987-12-25;Vila do Conde;1,82 m;Central Midfield;right;;0;0;1;1
38807;Skogheim;Vegard Skogheim;1966-04-28;Hamar;1,74 m;Central Midfield;;;3;0;13;1
38815;Akwá;Fabrice Alcebiades Maieco;1977-05-30;;1,81 m;Centre-Forward;right;;0;0;80;36
38874;Beckford;Jermaine Paul Alexander Beckford;1983-12-09;London;1,88 m;Centre-Forward;right;;34;8;6;1
38998;Marquitos;Marcos García Barreno;1987-03-21;Sant Antoni de Portmany;1,74 m;Attacking Midfield;left;;0;0;4;1
39099;Palacio;Rodrigo Sebastián Palacio;1982-02-05;Bahía Blanca;1,76 m;Centre-Forward;right;Nike;0;0;27;3
39151;Fernández;Augusto Matías Fernández;1986-04-10;Pergamino;1,77 m;Central Midfield;right;adidas;6;0;16;1
39286;Pickens;Matthew Pickens;1982-04-05;Washington, Missouri;1,91 m;Goalkeeper;;;0;0;0;0
39306;Wolf;Raphael Wolf;1988-06-06;München;1,90 m;Goalkeeper;right;Nike;48;0;0;0
39357;King;Aaron King;1984-07-26;Denver, Colorado;1,84 m;Centre-Forward;;;0;0;0;0
39471;Guzan;Bradley Edwin Guzan;1984-09-09;Evergreen Park, Illinois;1,93 m;Goalkeeper;left;;144;0;64;0
39675;Ceccarelli;Luca Ceccarelli;1983-03-20;Massa;1,85 m;Centre-Back;right;;0;0;13;0
39686;Trenson;Matthias Trenson;1986-10-03;Brugge;1,83 m;Left-Back;left;;0;0;0;0
39817;Packer;Douglas Ricardo Packer;1987-03-13;Indaial;1,79 m;Attacking Midfield;right;;0;0;0;0
39919;Schlosser;Marcel Schlosser;1987-08-08;Pobershau;1,70 m;Left Winger;left;;0;0;0;0
39928;Mununga;Joachim Lubangwana Mununga;1988-06-30;Ottignies;1,79 m;Right Winger;right;;0;0;0;0
40001;Wilker;Wilker Pereira dos Santos;1987-06-16;Teixeira de Freitas;1,75 m;;;;0;0;0;0
40006;Staniczek;Jörg Staniczek;1985-11-29;;N/A;Goalkeeper;N/A;;0;0;0;0
40122;Bein;Uwe Bein;1960-09-26;Heringen;N/A;Attacking Midfield;N/A;;300;90;17;3
40140;Voser;Kay Voser;1987-01-04;Baden;1,74 m;Left-Back;right;adidas;6;0;6;0
40204;Hart;Charles Joseph John Hart;1987-04-19;Shrewsbury;1,96 m;Goalkeeper;right;;341;0;75;0
40447;Gace;Ismaël Gace;1986-09-19;Saint-Germain-en-Laye;;Centre-Back;left;;0;0;0;0
40478;Neustädter;Нойштедтер Роман Петрович;1988-02-18;Dnepropetrovsk;1,88 m;Defensive Midfield;right;;205;9;12;1
40537;Lensinger;Tim Lensinger;1985-06-02;Berlin;1,88 m;Centre-Back;right;;0;0;0;0
40554;Barnes;Sebastian Barnes;1976-11-18;;N/A;;;;0;0;0;0
40685;Jones;Robert William Jones;1979-11-03;Stockton-on-Tees;N/A;Centre-Back;N/A;;0;0;0;0
40792;Riemann;Manuel Riemann-Lorenzen;1988-09-09;Mühldorf am Inn;1,86 m;Goalkeeper;right;;0;0;0;0
40863;de Sousa;Clayton de Sousa Moreira;1988-02-24;Luxemburg-Stadt;;Right-Back;right;;0;0;8;0
40870;Hoffmann;Eric Hoffmann;1984-06-21;;;Centre-Back;right;;0;0;88;0
40929;Hofer;Gabriel Hofer;1984-03-21;San Leonardo in Passiria;1,85 m;Goalkeeper;;;0;0;0;0
40973;Erdmann;Timo Erdmann;1987-06-04;Bochum;1,71 m;Attacking Midfield;right;;0;0;0;0
41087;Moslehe;Ali Kamal Moslehe;1987-06-06;Sour;1,72 m;Left Winger;both;;0;0;0;0
41131;Carson;Trevor Carson;1988-03-05;Downpatrick;1,83 m;Goalkeeper;right;;0;0;5;0
41388;Chrys;Chrystiano Gomes Ferraz;1986-12-06;Rio de Janeiro;1,70 m;;right;;0;0;0;0
41723;Austin;Neil Jeffrey Austin;1983-04-26;Barnsley;1,78 m;Right-Back;right;;0;0;0;0
41726;Coulson;Michael James Coulson;1988-04-04;Scarborough;1,78 m;Right Winger;right;;0;0;1;0
41739;Williams;Robert Ian Williams;1984-10-02;Pontefract;1,78 m;Left-Back;left;;0;0;0;0
41772;Kesic;Александар Кесић;1987-08-18;Apatin;1,87 m;Goalkeeper;right;;0;0;0;0
41815;Ward;Nicholas Andrew Ward;1985-03-24;Perth;1,83 m;Attacking Midfield;right;;0;0;1;0
41886;Dekoun;Yannick Dekoun;1987-05-27;;1,92 m;Centre-Back;both;;0;0;0;0
41890;Impis;Gökhan Impis;1987-04-09;Bursa;1,76 m;;left;;0;0;0;0
41952;William;William Barbosa Da Silva;1978-06-02;São Paulo;1,87 m;Centre-Forward;right;;0;0;0;0
42064;Izzet;Kemal Izzet;1980-09-29;London;1,73 m;Central Midfield;left;;0;0;0;0
42082;Orlowicz;Adam Orłowicz;1986-05-06;Ozimek;1,81 m;Right-Back;right;;0;0;0;0
42198;Aluko;Omatsone Folarin Aluko;1989-02-19;London;1,73 m;Second Striker;left;;42;2;7;2
42318;Engel;Энгель Константин;1988-07-27;Karaganda;1,79 m;Right-Back;right;;4;0;10;0
42399;Jarju;Mustapha Alasan Jarju;1986-07-18;Banjul;1,83 m;Second Striker;right;;0;0;25;5
42411;Campbell;Fraizer Lee Campbell;1987-09-13;Huddersfield;1,72 m;Centre-Forward;right;;237;17;1;0
42481;Bogunovic;Caшa Бoгунoвић;1982-12-16;Novi Sad;1,84 m;Centre-Forward;;;0;0;0;0
42680;Clausen;Anders Clausen;1978-04-19;;1,73 m;Centre-Forward;right;;0;0;0;0
42686;Litjens;Thomas Nishan Litjens;1984-08-22;Dehiwala;N/A;Centre-Back;N/A;;0;0;0;0
42835;Lidaks;Vsevolods Lidaks;1977-10-22;;1,72 m;Left-Back;left;;0;0;0;0
43163;Leijer;Adrian Leijer;1986-03-25;Dubbo;1,90 m;Centre-Back;right;;0;0;1;0
43228;Rusnák;Albert Rusnák;1994-07-07;Vyškov;1,80 m;Attacking Midfield;both;;0;0;24;5
43249;van Duin;Marco van Duin;1987-02-11;Warmenhuizen;1,90 m;Goalkeeper;right;;0;0;0;0
43265;Law;Nicholas Law Junior;1988-03-29;Nottingham;1,78 m;Attacking Midfield;right;;4;0;0;0
43272;Holmqvist;Tobias Holmqvist;1988-01-23;Lund;1,95 m;Centre-Forward;both;;0;0;0;0
43402;Asildarov;Асильдаров Шамиль Саидбегович;1983-05-18;Makhachkala;1,90 m;Centre-Forward;right;;0;0;0;0
43500;Uzoma;Eke Uzoma;1989-08-11;Lagos;1,68 m;Left-Back;left;;4;0;0;0
43633;Skjaervold;Mads Kristian Skjærvold;1980-01-03;Trondheim;1,72 m;;;;0;0;3;0
43706;Bamberg;Daniel José Bamberg;1984-04-23;São Lourenço do Oeste;1,76 m;Right Midfield;right;;0;0;0;0
43722;Isla;Mauricio Aníbal Isla Isla;1988-06-12;Buin;1,76 m;Right-Back;right;adidas;33;0;115;4
43858;Legzdins;Adam Richard Legzdins;1986-11-28;Penkridge;1,90 m;Goalkeeper;;;0;0;0;0
44067;Krebs;Florian Krebs;1988-11-15;;1,93 m;Centre-Back;right;;0;0;0;0
44235;Merkis;Γεώργιος Μερκής;1984-07-30;Limassol;1,88 m;Centre-Back;right;;0;0;54;1
44247;Rukavina;Ante Rukavina;1986-06-18;Sibenik;1,86 m;Centre-Forward;right;;13;0;14;7
44387;Tigirlas;Igor Ţîgîrlaş;1984-02-24;Chişinău;1,77 m;Right Winger;both;;0;0;23;1
44395;Old;Steven David Old;1986-02-17;Palmerston North;1,90 m;Centre-Back;right;;0;0;17;1
44466;Rode;Sebastian Rode;1990-10-11;Seeheim-Jugenheim;1,79 m;Central Midfield;right;Nike;107;6;6;0
44694;Marester;Eric Marester;1984-06-12;Hauts-de-Seine;1,72 m;Right-Back;right;;0;0;0;0
44779;Costa;Diego da Silva Costa;1988-10-07;Lagarto;1,86 m;Centre-Forward;right;adidas;78;42;24;10
44803;Tracy;Shane Tracy;1988-09-14;Limerick;1,75 m;Left Midfield;left;;0;0;0;0
44872;Dego;מסאי דגו;1986-02-15;Addis Ababa;1,80 m;;left;;0;0;1;0
44874;Duani;רמי דואני;1987-05-24;Hadera;1,89 m;Centre-Back;left;;0;0;9;0
44898;Nganga;Igor Nganga;1987-04-14;Kinshasa;1,84 m;Right-Back;right;;0;0;13;0
44941;Nitu;Andrei Niţu;1987-06-10;;1,85 m;Centre-Back;left;;0;0;0;0
44983;Gosling;Daniel Gosling;1990-02-01;Brixham;1,80 m;Central Midfield;right;Nike;80;8;3;0
45184;Krychowiak;Grzegorz Krychowiak;1990-01-29;Gryfice;1,87 m;Defensive Midfield;right;adidas;6;0;69;4
45230;Murphy;Rhys Philip Elliott Murphy;1990-11-06;Shoreham;1,85 m;Centre-Forward;right;;0;0;7;2
45328;Villafañe;Santiago Hernán Villafañe;1988-05-19;Mar del Plata;1,78 m;Defensive Midfield;right;;0;0;0;0
45356;Dédé;Adérito Waldemar Alves Carvalho;1981-07-04;Lobito;1,85 m;Defensive Midfield;right;;0;0;25;0
45371;Celestino;Pedro Celestino Silva Soares;1987-01-02;Tarrafal;1,77 m;Defensive Midfield;right;;0;0;7;0
45428;Habarugira;David Habarugira;1988-08-16;Bujumbura;1,85 m;Centre-Back;right;;0;0;9;0
45480;Wittesaele;Dieter Wittesaele;1989-01-21;;1,90 m;Centre-Forward;left;;0;0;0;0
45583;Tornaghi;Paolo Tornaghi;1988-06-21;Garbagnate Milanese;1,92 m;Goalkeeper;right;adidas;0;0;1;0
45593;Welliton;Welliton Soares de Morais;1986-10-22;Conceição do Araguaia;1,77 m;Centre-Forward;right;;7;0;0;0
45679;Radjabali-Fardi;Shervin Radjabali-Fardi;1991-05-17;Berlin;N/A;Left-Back;N/A;;0;0;2;0
45684;Hartmann;Lennart Hartmann;1991-04-03;Berlin;1,73 m;Defensive Midfield;right;;3;0;0;0
45722;Ahlschwede;Maximilian Ahlschwede;1990-02-10;Bad Oldesloe;1,86 m;Right-Back;both;;0;0;0;0
45826;Pivaric;Josip Pivarić;1989-01-30;Zagreb;1,75 m;Left-Back;left;Nike;11;1;26;0
45861;Shawcross;Ryan James Shawcross;1987-10-04;Chester;1,91 m;Centre-Back;right;adidas;255;12;1;0
46001;Sissoko;Moussa Sissoko;1989-08-16;Le Blanc-Mesnil;1,87 m;Central Midfield;right;adidas;118;11;62;2
46073;Sialmas;Δημήτριος Σιαλμάς;1986-06-19;Athen;1,75 m;Centre-Forward;both;;0;0;0;0
46115;Jennings;Steven John Jennings;1984-10-28;Liverpool;1,70 m;Central Midfield;right;;0;0;0;0
46214;Galanis;Βασίλειος Γαλάνης;1987-08-17;Esovalta;N/A;Centre-Forward;N/A;;0;0;0;0
46286;Dialiba;Boubacar Dialiba Diabang;1988-07-13;Dakar;1,80 m;Left Winger;left;;0;0;1;0
46326;Puric;Dario Purić;1986-05-18;Slavonski Brod;1,82 m;Right Winger;right;;0;0;1;0
46420;Jozinovic;Goran Jozinović;1990-08-27;Zenica;1,79 m;Left-Back;left;;0;0;7;0
46470;Ayew;Kwame Ayew;1973-12-28;Tamale;1,82 m;Centre-Forward;right;;0;0;28;10
46547;Frunza;Viorel Frunză;1979-12-06;Chişinău;1,91 m;Centre-Forward;left;;0;0;36;7
46650;Simic;Marko Šimić;1988-01-23;Pakrac;1,87 m;Centre-Forward;both;;0;0;3;1
46735;Edge;Lewis John Spencer Edge;1987-01-12;Lancaster;;Goalkeeper;;;0;0;0;0
46761;Jovancic;Владимир Јованчић;1987-05-31;Sarajevo;1,90 m;Centre-Forward;right;;0;0;0;0
46856;Djukanovic;Nenad Đukanović;1971-06-09;Obrenovac;1,78 m;Central Midfield;right;;0;0;0;0
46936;Inutile;Antonio Inutile;1985-05-12;Järvenpää;1,77 m;Centre-Forward;right;;0;0;0;0
46941;Kinnaslampi;Jussi Kinnaslampi;1979-12-05;;1,92 m;Centre-Back;right;;0;0;0;0
46958;Milenkovic;Bлaдимиp Mилeнкoвић;1982-06-22;Niš;1,80 m;Centre-Forward;left;;0;0;0;0
47161;Fatic;Nermin Fatic;1976-11-28;;1,78 m;Defensive Midfield;right;;0;0;0;0
47293;Yüksel;Osman Yüksel;1987-02-02;;;Centre-Forward;;;0;0;0;0
47403;Bratic;Davor Bratić;1987-05-25;Vukovar;1,77 m;Central Midfield;both;;0;0;0;0
47571;Costea;Florin Constantin Costea;1985-05-16;Drăgăşani;1,86 m;Left Winger;right;;0;0;7;0
47659;Pantilimon;Costel Fane Pantilimon;1987-02-01;Bacău;2,03 m;Goalkeeper;right;;206;0;27;0
47702;Oinonen;Miikka Oinonen;1983-05-26;Mikkeli;1,85 m;Centre-Forward;right;;0;0;0;0
47707;Turunen;Patrik Turunen;1988-07-01;Kuopio;N/A;Centre-Back;N/A;;0;0;8;0
47777;Medo;Mohamed Kamara;1987-11-16;Port Loko;1,74 m;Defensive Midfield;right;;5;0;29;2
48039;Hickersberger;Thomas Hickersberger;1973-08-21;Offenbach;1,80 m;;;;0;0;1;0
48077;Purches;Stephen Robert Purches;1980-01-14;London;1,80 m;Defensive Midfield;both;;0;0;0;0
48154;Koskimaa;Ville Koskimaa;1983-05-21;Vaasa;1,93 m;Centre-Back;right;;0;0;0;0
48262;Németh;Krisztián Németh;1989-01-05;Győr;1,80 m;Centre-Forward;right;;0;0;37;4
48424;Franjic;Ivan Frankie Franjić;1987-09-10;Melbourne;1,80 m;Right-Back;right;;0;0;20;0
48438;Majkowski;Kamil Majkowski;1989-02-04;Warszawa;1,78 m;Right Winger;right;;0;0;7;0
48461;Simeunovic;Marko Simeunovic;1967-12-06;Maribor;1,90 m;Goalkeeper;;;6;0;57;0
48628;Gray;Kevin Gray;1972-01-07;;1,83 m;Centre-Back;right;;0;0;0;0
48658;Carja;Marian Cârjă;1987-05-03;Galaţi;1,79 m;Right-Back;right;;0;0;0;0
48675;Larkin;Colin Larkin;1982-04-27;Dundalk;1,75 m;Centre-Forward;right;;0;0;0;0
48749;Schumacher;Constantin Franz-Ulrich Schumacher;1976-05-08;Fălticeni;1,70 m;Attacking Midfield;right;;0;0;1;0
48796;Unger;Manfred Unger;1969-05-10;Leoben;1,88 m;;;;0;0;0;0
48958;Carrington;Mark Richard Carrington;1987-05-04;Warrington;1,83 m;Right-Back;right;;0;0;0;0
49284;Kiiskilä;Tuomas Kiiskilä;1987-01-31;;;;;;0;0;0;0
49285;Kivipuro;Ari-Matti Kivipuro;1986-05-20;;;Goalkeeper;;;0;0;0;0
49295;Nikkari;Ville Nikkari;1988-11-05;;1,77 m;Right-Back;both;;0;0;11;0
49334;Kukanos;Куканос Александр Владимирович;1983-05-30;Moskau;1,77 m;Centre-Back;right;;0;0;0;0
49433;Pearson;Michael Thomas Pearson;1988-01-19;Bangor;1,80 m;Centre-Back;;;0;0;4;0
49464;Dahm;Mads Dahm;1988-10-21;;1,94 m;Centre-Back;right;;0;0;0;0
49501;Kachunga;Elias Kachunga;1992-04-22;Köln;1,78 m;Centre-Forward;right;Puma;44;6;1;0
49560;Tremarco;Carl Philip Tremarco;1985-10-11;Liverpool;1,80 m;Left-Back;left;;0;0;0;0
49761;Balogh;János Balogh;1982-11-29;Debrecen;1,92 m;Goalkeeper;right;;0;0;1;0
49770;Rezes;László Rezes;1987-08-12;Debrecen;1,73 m;Left Midfield;both;;0;0;3;1
50169;Korat;Dejan Korat;1987-10-13;;1,83 m;;;;0;0;0;0
50248;Cvijanovic;Miroslav Cvijanovic;1985-05-14;Nova Gorica;1,89 m;Centre-Back;right;;0;0;0;0
50273;Handanagic;Enes Handanagic;1979-09-15;Sanski Most;1,80 m;Centre-Back;right;;0;0;0;0
50290;Kreft;Bostjan Kreft;1982-02-23;;1,75 m;Right Midfield;right;;0;0;0;0
50350;Sinclair;James Alexander Sinclair;1987-10-22;Newcastle upon Tyne;1,80 m;Right-Back;right;;1;0;0;0
50354;Slovenciak;Jan Slovenciak;1981-11-05;;1,93 m;Goalkeeper;;;0;0;0;0
50377;Jovanovic;Aleksandar Jovanovic;1989-08-04;Melbourne;1,96 m;Centre-Back;right;;0;0;0;0
50405;Con;Marin Con;1985-02-08;Rijeka;1,87 m;Centre-Back;;;0;0;0;0
50461;Okonkwo;Onyekachi Donatus Okonkwo;1982-05-13;Aba;1,80 m;Central Midfield;right;;5;0;12;0
50472;Furuseth;Petter Furuseth;1978-08-14;Tønsberg;1,80 m;Centre-Forward;right;;0;0;0;0
50511;Hennion;Cyril Hennion;1992-01-03;Nizza;1,80 m;Attacking Midfield;left;;0;0;0;0
50558;Birk;Thomas Birk;1988-07-05;Wittenberg;1,76 m;Left-Back;left;;0;0;0;0
50570;Lavezzi;Ezequiel Iván Lavezzi;1985-05-03;Villa Gobernador Gálvez;1,73 m;Second Striker;right;;39;9;51;9
50610;Pasiov;Ramiz Pasiov;1988-02-03;;1,93 m;Centre-Forward;both;;0;0;0;0
51094;Sekour;يوسف سكور;1988-02-27;Istres;1,88 m;Defensive Midfield;left;;0;0;1;0
51157;Tatomirovic;Ivan Tatomirović;1989-01-11;Smederevska Palanka;1,88 m;Centre-Back;right;;0;0;3;0
51226;Sánchez;Carlos Alberto Sánchez Moreno;1986-02-06;Quibdó;1,82 m;Defensive Midfield;left;Nike;48;1;88;0
51488;Susaeta;Néstor Susaeta Jaurrieta;1984-12-11;Eibar;1,78 m;Right Winger;right;Nike;0;0;0;0
51491;Mostto;Miguel Ángel Mostto Fernández-Prada;1977-11-11;Ica;1,78 m;Centre-Forward;right;;0;0;12;1
51661;Dillon;Seán Dillon;1983-07-30;Dublin;1,80 m;Centre-Back;right;;0;0;15;2
51699;Sanz;Jacobo Sanz Ovejero;1983-07-10;Valladolid;1,97 m;Goalkeeper;right;Nike;0;0;0;0
51735;Sözer;Erdal Sözer;1983-01-27;Darmstadt;1,73 m;Attacking Midfield;left;;0;0;0;0
51791;Bäcker;Fabian Bäcker;1990-05-28;Rotenburg an der Fulda;1,79 m;Right Winger;both;;2;1;5;2
51885;Chirkin;Чиркин Григорий Александрович;1986-02-26;Novosibirsk;1,76 m;Defensive Midfield;both;;0;0;3;0
51958;Alispahic;Mehmed Alispahić;1987-11-24;Bugojno;1,77 m;Central Midfield;right;;2;0;4;0
52023;Bajramovic;Fatmir Bajramović;1983-01-18;Gradačac;1,88 m;Centre-Back;both;;0;0;0;0
52035;Azcárate;Federico Xavier Azcárate Ochoa;1984-06-15;Mar del Plata;1,90 m;Centre-Back;left;;0;0;0;0
52061;Marco Aurélio;Marco Aurélio Ribeiro Barbieri;1983-03-27;São Paulo;1,81 m;Left-Back;left;;0;0;0;0
52088;Garbuz;Гарбуз Константин Геннадьевич;1988-02-19;Biysk, Altay Region;1,79 m;Left-Back;left;;0;0;0;0
52222;Nurdauletov;Нұрдәулетов Қайрат Жумабекович;1982-11-06;Almaty;1,84 m;Centre-Back;right;;0;0;35;5
52245;Schütz;Daniel Schütz;1991-06-19;Mooskirchen;1,69 m;Right Midfield;right;;0;0;9;1
52270;Karadeniz;Batuhan Karadeniz;1991-04-24;Istanbul;1,95 m;Centre-Forward;right;;1;0;2;0
52396;Lampropoulos;Ανδρέας Λαμπρόπουλος;1988-07-30;Patras;1,82 m;Attacking Midfield;right;;0;0;5;1
52477;Parshivlyuk;Паршивлюк Сергей Викторович;1989-03-18;Moskau;1,80 m;Right-Back;right;;3;0;3;0
52566;Domínguez;Álvaro José Domínguez Cabezas;1981-06-10;El Cerrito;1,75 m;Attacking Midfield;right;;0;0;8;1
52727;Perry;Ross Perry;1990-02-07;Falkirk;1,88 m;Centre-Back;right;;0;0;12;0
52887;Wimleitner;Mag. David Wimleitner;1976-01-21;Grieskirchen;1,92 m;Goalkeeper;left;;0;0;0;0
53049;Sahanek;Marco Sahanek;1990-01-27;Wien;1,82 m;Attacking Midfield;both;;0;0;0;0
53078;Ã‰der LuÃ­s;Ã‰der LuÃ­s de Oliveira;1985-04-19;Uberaba;1,69 m;Right Winger;right;;0;0;0;0
53201;Iacob;Alexandru Iacob;1989-04-14;Hunedoara;1,86 m;Centre-Back;right;;0;0;1;0
53238;Krivets;Кривец Сергей Вячеславович;1986-06-08;Grodno;1,77 m;Attacking Midfield;right;;6;1;38;5
53239;Pereira;Jonathan Pereira Rodríguez;1987-05-12;Vigo;1,67 m;Centre-Forward;right;;0;0;3;0
53243;Ratnikov;Eduard Ratnikov;1983-09-13;Pärnu;1,83 m;Attacking Midfield;right;;0;0;14;1
53284;Likhtarovich;Лихтарович Дмитрий Евгеньевич;1978-03-01;Mogilev;1,80 m;Defensive Midfield;right;;16;0;1;0
53328;Laba Luyeye;Bionic Laba Luyeye;1988-03-05;;;Centre-Back;right;;0;0;0;0
53350;Filipenko;Филипенко Егор Всеволодович;1988-04-10;Minsk;1,94 m;Centre-Back;right;;12;1;51;1
53455;Sukuta-Pasu;Richard Sukuta-Pasu;1990-06-24;Wuppertal;1,90 m;Centre-Forward;right;;37;1;11;1
53601;Alessandra;Lewis Peter Alessandra;1989-02-08;Bury;1,78 m;Right Winger;right;;0;0;0;0
53986;Riedl;Matthias Riedl;1982-10-26;;1,80 m;;;;0;0;0;0
54217;Fernández;Raúl Fernández Cavada Mateos;1988-03-13;Bilbao;1,95 m;Goalkeeper;right;;0;0;0;0
54244;Suljevic;Safet Suljevic;1986-03-22;;1,80 m;Attacking Midfield;right;;0;0;0;0
54271;Bobrovskiy;Бобровский Ян Александрович;1989-09-18;Leningrad;1,86 m;Centre-Back;right;;0;0;0;0
54390;Bolohan;Vadim Bolohan;1986-08-15;Sîngerei;1,86 m;Centre-Back;right;;0;0;24;0
54470;Lima;Rodrigo José Lima dos Santos;1983-05-11;Monte Alegre;1,79 m;Centre-Forward;right;;22;3;0;0
54540;Ristevski;Димче Ристевски;1982-11-06;Bitola;1,84 m;Attacking Midfield;right;;0;0;0;0
54604;Turek;Mateusz Turek;1989-03-05;Tomaszow Mazowiecki;1,83 m;;right;;0;0;0;0
54605;Zwolinski;Mikołaj Zwoliński;1991-10-18;Łódź;1,83 m;Central Midfield;;;0;0;0;0
54623;Gancarczyk;Janusz Gancarczyk;1984-06-19;Oława;1,79 m;Left Midfield;right;;0;0;1;0
54661;Beqiri;Arsen Beqiri;1984-03-18;;;;;;0;0;0;0
54677;Hajdari;Gentian Hajdari;1975-04-01;;;;;;0;0;0;0
54711;Tafili;Alsid Tafili;1987-08-20;Shkodër;1,85 m;Central Midfield;right;;0;0;3;0
54935;Cáceres;José Martín Cáceres Silva;1987-04-07;Montevideo;1,80 m;Centre-Back;right;Nike;15;0;98;4
54979;Sobralense;Daniel Lopes da Silva;1983-02-11;Sobral;1,73 m;Attacking Midfield;right;;0;0;0;0
55000;Fiorillo;Vincenzo Fiorillo;1990-01-13;Genova;1,90 m;Goalkeeper;left;;0;0;3;0
55006;Offenberg;Christian Offenberg;1987-11-30;;1,80 m;Centre-Forward;right;;0;0;1;0
55050;Ivancsics;Gellért Ivancsics;1987-02-23;Sopron;1,75 m;Central Midfield;left;;0;0;0;0
55057;Schindler;Szabolcs Schindler;1974-10-26;Kecel;1,75 m;Centre-Back;right;;0;0;0;0
55356;Ionov;Ионов Алексей Сергеевич;1989-02-18;Kingisepp, St. Petersburg Region;1,77 m;Right Winger;right;;0;0;26;4
55382;Cristian;Cristian Mark Junio Nascimento Oliveira Baroni;1983-06-25;Belo Horizonte;1,83 m;Central Midfield;right;;0;0;0;0
55395;Hugo;Hugo Leonardo Pereira Nascimento;1987-06-06;Rio de Janeiro;1,75 m;Left-Back;left;;0;0;0;0
55396;Pomazan;Помазан Евгений Валерьевич;1989-01-31;Angren, Tashkent Region;1,93 m;Goalkeeper;right;;0;0;2;0
55421;Sosnin;Соснин Антон Васильевич;1990-01-27;St. Petersburg;1,77 m;Central Midfield;right;;0;0;18;2
55546;Matyash;Матяш Станислав Владимирович;1991-04-23;Kremenchuk, Poltava Region;1,80 m;Right Winger;right;;0;0;0;0
55626;Aarab;Naïm Aarab;1988-02-07;Brussel;1,88 m;Centre-Back;right;;0;0;8;0
55701;Ismaili;Vait Ismaili;1988-03-02;Gostivar;1,79 m;Left Midfield;left;;0;0;0;0
55741;DemjÃ©n;GÃ¡bor DemjÃ©n;1986-03-01;VÃ¡c;1,77 m;Right Midfield;right;;0;0;5;0
55791;Marsili;Massimiliano Marsili;1987-07-14;Roma;1,78 m;Central Midfield;right;;0;0;2;0
55854;Ansaldi;Cristian Daniel Ansaldi;1986-09-20;Rosario;1,81 m;Left-Back;both;;18;0;5;1
55967;Akiremy;Georges Edouard Akiremy Owondo;1983-09-15;Libreville;1,74 m;Centre-Forward;;;0;0;12;8
